,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,param_n_jobs,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
10,13.319204409917196,4.966910544800624,0.07079688707987468,0.0026310856571024298,0.1,12,150,4,"{'learning_rate': 0.1, 'max_depth': 12, 'n_estimators': 150, 'n_jobs': 4}",0.8651440485216073,0.8636148232395033,0.8632357122547626,0.8639982308712959,0.0008249028389359005,11,0.915505639275898,0.9174998815334313,0.9155570298061887,0.9161875168718394,0.0009282190834774073
11,21.005367120107014,7.047011993732825,0.0899347464243571,0.006141545936601608,0.1,12,180,4,"{'learning_rate': 0.1, 'max_depth': 12, 'n_estimators': 180, 'n_jobs': 4}",0.8635329795299469,0.8628566012700218,0.8618140460619846,0.862734567511215,0.0007070423762369618,12,0.9202445265851578,0.9205800123205231,0.9214329716154102,0.9207525035070304,0.0005002767930855265
12,23.394811868667603,6.66130547936765,0.09557247161865234,0.012588642974796801,0.1,12,210,4,"{'learning_rate': 0.1, 'max_depth': 12, 'n_estimators': 210, 'n_jobs': 4}",0.8630591357088704,0.8619088238081698,0.8620036015543551,0.8623238769191888,0.000521368825450837,13,0.9219505260164913,0.924181396010046,0.9234705965976402,0.9232008395413924,0.0009305094963091493
13,20.985560178756714,8.06497066091328,0.1091931660970052,0.006468672109102823,0.1,12,240,4,"{'learning_rate': 0.1, 'max_depth': 12, 'n_estimators': 240, 'n_jobs': 4}",0.8624905231235784,0.8603923798692067,0.8617192683157995,0.8615340873191382,0.0008665204144472733,14,0.9245569140365842,0.9266455006397195,0.927071980287163,0.9260914649878224,0.0010989710911817974
14,29.050852060317993,9.085196753434166,0.11257775624593098,0.00888951517084157,0.1,12,270,4,"{'learning_rate': 0.1, 'max_depth': 12, 'n_estimators': 270, 'n_jobs': 4}",0.8606899166034875,0.8602028243768364,0.8612453795848735,0.8607127061350857,0.00042591964425253427,15,0.929058856980381,0.9293939250343553,0.9290622186418993,0.9291716668855452,0.00015716623625192485
15,18.407381137212116,7.922756603790677,0.10416285196940105,0.011185034562743577,0.1,15,150,4,"{'learning_rate': 0.1, 'max_depth': 15, 'n_estimators': 150, 'n_jobs': 4}",0.8600265352539803,0.8594446024073548,0.8619088238081698,0.8604599734630695,0.0010516538353559234,16,0.9313809117619183,0.9319054162915226,0.9298204046817988,0.9310355775784132,0.0008855356672257852
16,21.3794047832489,8.566749630626013,0.11382603645324707,0.005234612972013452,0.1,15,180,4,"{'learning_rate': 0.1, 'max_depth': 15, 'n_estimators': 180, 'n_jobs': 4}",0.8597422289613343,0.858117713960762,0.8601080466306511,0.8593226764389966,0.0008650069359769215,17,0.9370201876599374,0.936738852295882,0.9344169075486898,0.9360586491681698,0.0011665544866876422
17,32.80914648373922,10.525804370174704,0.12340529759724934,0.020475771786242592,0.1,15,210,4,"{'learning_rate': 0.1, 'max_depth': 15, 'n_estimators': 210, 'n_jobs': 4}",0.8586050037907506,0.856696047767984,0.8599184911382808,0.858406520502938,0.0013230023476549927,18,0.9410008529997157,0.9402928493579112,0.9374496517082879,0.9395811180219716,0.0015346397566374744
18,26.04498831431071,9.56226656898166,0.13686688741048178,0.0061562858182611,0.1,15,240,4,"{'learning_rate': 0.1, 'max_depth': 15, 'n_estimators': 240, 'n_jobs': 4}",0.8578468536770281,0.8558430480523174,0.8592550469149843,0.8576483224868895,0.00139997759298832,19,0.9435124632736234,0.9441311661849027,0.9399611429654552,0.9425349241413271,0.001837382282680214
19,21.550984779993694,4.626534416089518,0.12834429740905762,0.03523489501228772,0.1,15,270,4,"{'learning_rate': 0.1, 'max_depth': 15, 'n_estimators': 270, 'n_jobs': 4}",0.858131159969674,0.8549900483366506,0.8582124917069472,0.8571112655588551,0.0015002590226365815,20,0.9455975736896977,0.9463583376771075,0.943372980145003,0.945109630503936,0.0012666639420203052
