,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
23,3.1960038344065347,0.2526364877913889,0.5955697695414225,0.051709072601019625,0.95,60,"{'learning_rate': 0.95, 'n_estimators': 60}",0.8559514783927218,0.856127381290873,0.8558430480523174,0.8559739685347824,0.00011716114244981662,37,0.8575016586105583,0.857697957636355,0.8578875041463299,0.8576957067977476,0.00015752882080123914
24,3.4694342613220215,0.3096570555411204,0.8088374137878418,0.108560847358732,0.95,70,"{'learning_rate': 0.95, 'n_estimators': 70}",0.8567096285064443,0.8563169367832433,0.8569803810065396,0.8566689833828268,0.0002723664443591011,30,0.8573594919912805,0.8584087570487609,0.858550916931242,0.8581063886570943,0.0005313149286438725
25,4.420292933781941,0.3929939925752115,0.8431351184844971,0.067931338082708,0.95,80,"{'learning_rate': 0.95, 'n_estimators': 80}",0.8569939347990903,0.85716993649891,0.8574542697374656,0.8572060403108612,0.000189658409023896,23,0.8593498246611696,0.8589773965786855,0.859072169833673,0.8591331303578427,0.0001580354565405603
26,4.387810627619426,0.4098014913000824,0.9653088251749674,0.26450209465675845,0.95,90,"{'learning_rate': 0.95, 'n_estimators': 90}",0.8580363912054587,0.8580229362145768,0.8576438252298361,0.8579010551589057,0.00018196764480706568,16,0.8605345464884845,0.8594512628536227,0.8599251291285599,0.8599703128235557,0.00044340127282175966
27,4.8847746054331465,0.3335734873417534,0.9720842043558756,0.06654482320913759,0.95,100,"{'learning_rate': 0.95, 'n_estimators': 100}",0.8586050037907506,0.8578333807222064,0.859065491422614,0.8585012952549441,0.0005083172005597404,11,0.8617192683157995,0.8598303558735725,0.8601620622660285,0.8605705621518002,0.000823468951491824
28,2.079799175262451,0.31699897347929606,0.31361619631449383,0.048766943655156436,1.0,40,"{'learning_rate': 1.0, 'n_estimators': 40}",0.8510235026535254,0.852336271443465,0.8546109373519097,0.85265685221457,0.0014820139706679363,59,0.8530944934129466,0.855328626261669,0.8542861204568071,0.8542364133771408,0.0009127579057492835
29,2.3985865116119385,0.1460091639809871,0.39594078063964844,0.07363158507526125,1.0,50,"{'learning_rate': 1.0, 'n_estimators': 50}",0.854245640636846,0.8548004928442802,0.854705715098095,0.8545839388386933,0.0002423331378559741,47,0.8555587148137618,0.8552338530066815,0.8563711320665308,0.855721233295658,0.00047830262924311644
30,3.29869016011556,0.3466195795663977,0.7140913804372152,0.13442976202131804,1.0,60,"{'learning_rate': 1.0, 'n_estimators': 60}",0.8551933282789992,0.8569803810065396,0.8552743815752062,0.8558160106147722,0.0008239793923193235,38,0.8562695479101506,0.8576031843813676,0.8575557977538738,0.857142843348464,0.0006178160810740419
31,3.600874980290731,0.1194958865388646,0.7205700079600016,0.17748479799366715,1.0,70,"{'learning_rate': 1.0, 'n_estimators': 70}",0.856614859742229,0.856696047767984,0.8569803810065396,0.8567637581348329,0.0001567170137272217,28,0.8575016586105583,0.858550916931242,0.8584561436762546,0.8581695730726849,0.00047386903183874786
32,4.102519114812215,0.3342252241663023,0.8926129341125488,0.08014746847937332,1.0,80,"{'learning_rate': 1.0, 'n_estimators': 80}",0.8571834723275209,0.8580229362145768,0.8574542697374656,0.8575535477348835,0.00034982798357337556,21,0.858828547057151,0.8600672890110411,0.8590247832061793,0.859306873091457,0.000543630655631786
33,4.777483701705933,0.2616538539025011,0.8825068473815918,0.28238124640483764,1.0,90,"{'learning_rate': 1.0, 'n_estimators': 90}",0.8584154662623199,0.8584968249455028,0.8596341578997252,0.8588488026789663,0.0005563092854423724,9,0.8602502132499289,0.860588541913472,0.8593564895986353,0.8600650815873454,0.0005197393744251769
34,4.888966162999471,0.34968123790305694,0.9919029871622721,0.12032000609612496,1.0,100,"{'learning_rate': 1.0, 'n_estimators': 100}",0.8586050037907506,0.859065491422614,0.8601080466306511,0.8592594932709926,0.000628765756524299,4,0.8611032129655957,0.8612993413258778,0.861109794815903,0.8611707830357922,9.094414274956015e-05
35,1.9779213269551594,0.16007005753601483,0.30352060000101727,0.03708620850827257,1.05,40,"{'learning_rate': 1.05, 'n_estimators': 40}",0.8501705837755875,0.8514832717277984,0.8525258269358355,0.8513931888544891,0.000963639072471428,63,0.8560326035446877,0.8526749751220206,0.8549969198692129,0.8545681661786405,0.0014038730834279114
36,2.608987728754679,0.20174441106873137,0.4544524351755778,0.034799812290159056,1.05,50,"{'learning_rate': 1.05, 'n_estimators': 50}",0.8533927217589082,0.8541370486209838,0.8529049379205762,0.8534782333986226,0.0005066207687001584,55,0.8577859918491139,0.8547599867317442,0.8572714779889116,0.8566058188565898,0.0013219942770726367
37,2.8519538243611655,0.1016896031658908,0.6572421391805013,0.1751238277023014,1.05,60,"{'learning_rate': 1.05, 'n_estimators': 60}",0.8550037907505686,0.8548952705904653,0.8538527153824282,0.8545839388386933,0.0005189354534322891,47,0.8585442138185954,0.8567028384589869,0.8581244372837985,0.8577904965204602,0.0007879522527021233
38,4.403854529062907,0.07757154956430502,0.7609649499257406,0.1818611831003066,1.05,70,"{'learning_rate': 1.05, 'n_estimators': 70}",0.8572782410917361,0.8550848260828358,0.8566012700217989,0.8563214759588046,0.0009170594681945706,34,0.8591602691687992,0.857366251243899,0.8579348907738237,0.8581538037288406,0.0007485841035454792
39,3.8947834968566895,0.18309699827594778,0.6740361054738363,0.394860847767151,1.05,80,"{'learning_rate': 1.05, 'n_estimators': 80}",0.856330553449583,0.8566012700217989,0.8583072694531324,0.8570796739748531,0.000875028224421162,25,0.8608188797270401,0.8586930768137232,0.8595934227361038,0.859701793092289,0.0008712319274611133
40,5.41636602083842,0.3878939632440409,0.7676143646240234,0.05500266989313306,1.05,90,"{'learning_rate': 1.05, 'n_estimators': 90}",0.8577520849128127,0.8573594919912805,0.8584020471993176,0.8578378719909017,0.00042991615172173286,18,0.8618614349350773,0.8592143297161541,0.8606359285409657,0.8605705643973991,0.0010816641078944856
41,5.271825313568115,0.6459273169622048,0.7270556290944418,0.18382888330650105,1.05,100,"{'learning_rate': 1.05, 'n_estimators': 100}",0.8584154662623199,0.8584020471993176,0.8605819353615771,0.8591331269349846,0.001024452637987787,8,0.8620509904274476,0.860256835521016,0.8621523006207649,0.8614867088564094,0.0008706347319251177
42,2.1061019897460938,0.20741334554871826,0.3753298918406169,0.010117313988020347,1.1,40,"{'learning_rate': 1.1, 'n_estimators': 40}",0.8533927217589082,0.852336271443465,0.8529997156667615,0.8529095848865862,0.0004359805832330235,57,0.85352099327078,0.8542387338293134,0.853954414064351,0.8539047137214815,0.0002951163278008133
43,2.5578951835632324,0.1666322711138157,0.5156215031941732,0.14832018269560585,1.1,50,"{'learning_rate': 1.1, 'n_estimators': 50}",0.8543404094010614,0.854705715098095,0.852336271443465,0.8537941492386428,0.0010415830267130075,53,0.8568382143872618,0.8564659053215182,0.8566554518314932,0.8566531905134244,0.00015200295014302127
44,3.5721938610076904,0.265882447941068,0.5847691694895426,0.100996689784952,1.1,60,"{'learning_rate': 1.1, 'n_estimators': 60}",0.8556671721000758,0.8566012700217989,0.854231826367169,0.855500094774752,0.0009744945958482029,42,0.8586389915647806,0.8579822774013174,0.8576031843813676,0.8580748177824885,0.00042789946008610824
45,3.4327364762624106,0.24869425316696236,0.844075600306193,0.17990132708084927,1.1,70,"{'learning_rate': 1.1, 'n_estimators': 70}",0.8579416224412434,0.8556534925599469,0.8564117145294284,0.8566689833828268,0.000951680392867728,30,0.8599658800113733,0.8588352366962043,0.8586456901862295,0.859148935631269,0.0005828267667148153
46,4.448376973470052,0.3514409125741132,0.799687385559082,0.06403562309920967,1.1,80,"{'learning_rate': 1.1, 'n_estimators': 80}",0.8590788476118272,0.8572647142450952,0.8584020471993176,0.8582485625829279,0.0007485320170821812,14,0.8615771016965217,0.8601620622660285,0.8596881959910914,0.8604757866512139,0.0008024165308187254
47,4.487837314605713,0.29488667650760336,0.8633577028910319,0.10413806733567127,1.1,90,"{'learning_rate': 1.1, 'n_estimators': 90}",0.8587945413191812,0.8578333807222064,0.8587811581840584,0.8584697036709421,0.00044997078328873287,12,0.8621931570467254,0.8612993413258778,0.8604937686584846,0.8613287556770293,0.0006940841094863353
48,5.055800278981526,0.4774135994612607,1.0333046913146973,0.16278903126216887,1.1,100,"{'learning_rate': 1.1, 'n_estimators': 100}",0.8595526914329037,0.858117713960762,0.8601080466306511,0.8592594932709926,0.000838572091748996,4,0.8636148232395033,0.8612045680708904,0.861441501208359,0.8620869641729176,0.0010846810048485429
49,2.3454418977101645,0.2885690572587366,0.29589319229125977,0.04372069605813191,1.15,40,"{'learning_rate': 1.15, 'n_estimators': 40}",0.8550037907505686,0.8515780494739835,0.856127381290873,0.8542364314146711,0.0019348753028521448,51,0.853994882001706,0.8536700942993887,0.8542387338293134,0.8539679033768026,0.0002329286205392854
50,2.382500410079956,0.11127399816703494,0.4388265609741211,0.10610382067462776,1.15,50,"{'learning_rate': 1.15, 'n_estimators': 50}",0.8552880970432145,0.854705715098095,0.8566012700217989,0.855531686358754,0.0007927840280955448,41,0.8566486588948915,0.8567028384589869,0.8549021466142255,0.8560845479893681,0.0008363765560421924
51,3.1140069166819253,0.2718963405100508,0.6372954050699869,0.1439788164365538,1.15,60,"{'learning_rate': 1.15, 'n_estimators': 60}",0.8557619408642911,0.8558430480523174,0.8572647142450952,0.8562898843748026,0.0006900873391957127,35,0.8577859918491139,0.8569397715964555,0.8572714779889116,0.8573324138114936,0.0003481446632819996
52,3.7724591890970864,0.2562903717849059,0.8631167411804199,0.018063212935678478,1.15,70,"{'learning_rate': 1.15, 'n_estimators': 70}",0.8574677786201668,0.8564117145294284,0.858591602691688,0.8574903645668794,0.0008900648665061629,22,0.8593972135342621,0.8576031843813676,0.8586456901862295,0.8585486960339531,0.0007356135985423819
53,3.84622859954834,0.29402242646397303,0.8636903762817383,0.0863484726777216,1.15,80,"{'learning_rate': 1.15, 'n_estimators': 80}",0.856614859742229,0.8576438252298361,0.8600132688844659,0.8580906046629178,0.0014229180293385921,15,0.8604397687422993,0.8589300099511917,0.8604463820309909,0.859938720241494,0.0007132709962877911
54,4.6302932898203535,0.3989752204140353,1.1163485050201416,0.10524698242885344,1.15,90,"{'learning_rate': 1.15, 'n_estimators': 90}",0.8584154662623199,0.8573594919912805,0.8617192683157995,0.8591647185189866,0.0018570292390953733,6,0.8617192683157995,0.8592617163436478,0.8604463820309909,0.8604757888968128,0.0010035068499267186
55,4.838331778844197,0.0975463794612814,0.7815209229787191,0.2432888085522891,1.15,100,"{'learning_rate': 1.15, 'n_estimators': 100}",0.8587945413191812,0.8573594919912805,0.8631409345085774,0.859764958615025,0.002457960488333698,2,0.8628092123969292,0.8596408093635975,0.862104913993271,0.8615183119179326,0.0013583742590562301
56,2.3439480463663735,0.08557429203273106,0.3028719425201416,0.0700767847622746,1.2,40,"{'learning_rate': 1.2, 'n_estimators': 40}",0.8522554965883244,0.8520519382049095,0.8544213818595394,0.8529095848865862,0.0010722019416045002,57,0.8557956591792247,0.8529592948869829,0.8539070274368573,0.8542206605010216,0.0011789868175058947
57,2.411170721054077,0.30115576363747687,0.4225269953409831,0.057605576464279905,1.2,50,"{'learning_rate': 1.2, 'n_estimators': 50}",0.8535822592873389,0.8534736043976874,0.8560326035446877,0.8543627977506792,0.0011815359962865483,49,0.8580703250876694,0.8551864663791878,0.8554233995166564,0.8562267303278378,0.001307201988158039
58,3.65620493888855,0.1688564361578971,0.5329078833262125,0.05990841389338694,1.2,60,"{'learning_rate': 1.2, 'n_estimators': 60}",0.855098559514784,0.8553691593213913,0.8560326035446877,0.855500094774752,0.0003924032514159523,42,0.8582598805800398,0.8564659053215182,0.8567976117139743,0.8571744658718442,0.0007793591808978622
59,3.7478925387064614,0.272000920064017,0.5767918427785238,0.05782441848479407,1.2,70,"{'learning_rate': 1.2, 'n_estimators': 70}",0.8553828658074298,0.8569803810065396,0.8575490474836508,0.8566373917988248,0.000916999202929915,32,0.8595867690266326,0.8578401175188362,0.8584561436762546,0.8586276767405744,0.0007233097845036547
60,4.680138905843099,0.387469275517571,0.8068423271179199,0.2156500989256505,1.2,80,"{'learning_rate': 1.2, 'n_estimators': 80}",0.856330553449583,0.858591602691688,0.8586863804378732,0.8578694635749037,0.001088912992348034,17,0.8609610463463179,0.8614888878358528,0.8598777425010662,0.8607758922277456,0.0006706508570880155
61,4.703529119491577,0.16332793578932991,0.5695053736368815,0.04893122684953826,1.2,90,"{'learning_rate': 1.2, 'n_estimators': 90}",0.8580363912054587,0.859065491422614,0.8608662686001327,0.8593226764389966,0.0011695266522383275,3,0.8625722680314662,0.8623418471307397,0.8596408093635975,0.8615183081752679,0.0013309206810175683
62,3.5333014329274497,0.1215664375290151,0.15425403912862143,0.024379671928950478,1.2,100,"{'learning_rate': 1.2, 'n_estimators': 100}",0.8587945413191812,0.8594446024073548,0.8614349350772439,0.859891324951033,0.0011232723051182725,1,0.8629987678892996,0.8629578732881581,0.8601620622660285,0.8620395678144955,0.0013277018755462598
